Date,Hour,Count,Count_B2,Temp_B2,Hum_B2,Weekday
2018-02-26,17,646,521,10.3,23,Mon
2018-02-26,18,929,555,9.5,31,Mon
2018-02-26,19,619,646,8.7,30,Mon
2018-02-26,20,483,929,7.2,26,Mon
2018-02-26,21,512,619,5.5,30,Mon
2018-02-26,22,443,483,4.3,32,Mon
2018-02-26,23,308,512,3.3,36,Mon
2018-02-27,0,236,443,2.7,40,Tue
2018-02-27,1,213,308,2.8,39,Tue
2018-02-27,2,145,236,2.6,40,Tue
2018-02-27,3,102,213,2.1,44,Tue
2018-02-27,4,62,145,1.5,44,Tue
2018-02-27,5,72,102,1.1,44,Tue
2018-02-27,6,183,62,0.9,46,Tue
2018-02-27,7,443,72,0.6,50,Tue
2018-02-27,8,767,183,0.6,50,Tue
2018-02-27,9,455,443,1.3,47,Tue
2018-02-27,10,261,767,2,51,Tue
2018-02-27,11,342,455,2.5,51,Tue
2018-02-27,12,353,261,3.3,47,Tue
2018-02-27,13,335,342,4.8,41,Tue
2018-02-27,14,357,353,5.4,37,Tue
2018-02-27,15,402,335,5.8,39,Tue
2018-02-27,16,411,357,6.3,40,Tue
2018-02-27,17,529,402,6.7,48,Tue
2018-02-27,18,897,411,6.9,54,Tue
2018-02-27,19,616,529,6.8,57,Tue
2018-02-27,20,461,897,6.6,62,Tue
2018-02-27,21,449,616,6.1,44,Tue
2018-02-27,22,461,461,5.9,44,Tue
2018-02-27,23,310,449,5.7,46,Tue
2018-02-28,0,266,461,5.4,49,Wed
2018-02-28,1,229,310,5.3,53,Wed
2018-02-28,2,174,266,5.1,52,Wed
2018-02-28,3,116,229,5,53,Wed
2018-02-28,4,72,174,5.2,54,Wed
2018-02-28,5,62,116,5.3,55,Wed
2018-02-28,6,165,72,5.4,56,Wed
2018-02-28,7,426,62,5.2,59,Wed
2018-02-28,8,816,165,5.2,60,Wed
2018-02-28,9,419,426,5.5,59,Wed
2018-02-28,10,285,816,5.7,57,Wed
2018-02-28,11,332,419,6.2,55,Wed
2018-02-28,12,305,285,6.5,53,Wed
2018-02-28,13,28,332,7.1,50,Wed
2018-02-28,14,17,305,7.6,48,Wed
2018-02-28,15,7,28,7.6,57,Wed
2018-02-28,16,9,17,5.7,80,Wed
2018-02-28,17,8,7,4.8,87,Wed
2018-02-28,18,11,9,4.2,89,Wed
2018-02-28,19,19,8,3.8,90,Wed
2018-02-28,20,8,11,3.6,90,Wed
2018-02-28,21,10,19,2.5,95,Wed
2018-02-28,22,13,8,2.7,96,Wed
2018-02-28,23,23,10,2.4,95,Wed
2018-03-01,0,71,13,2.3,96,Thu
2018-03-01,1,147,23,1.8,96,Thu
2018-03-01,2,180,71,2,96,Thu
2018-03-01,3,92,147,2.1,97,Thu
2018-03-01,4,28,180,2,97,Thu
2018-03-01,5,11,92,1.6,97,Thu
2018-03-01,6,33,28,1.6,97,Thu
2018-03-01,7,61,11,2.2,97,Thu
2018-03-01,8,148,33,3,96,Thu
2018-03-01,9,160,61,2.6,89,Thu
2018-03-01,10,191,148,1.5,80,Thu
2018-03-01,11,239,160,0.1,78,Thu
2018-03-01,12,311,191,0.1,53,Thu
2018-03-01,13,358,239,0.8,52,Thu
2018-03-01,14,375,311,0.5,46,Thu
2018-03-01,15,458,358,1.4,37,Thu
2018-03-01,16,460,375,1.2,36,Thu
2018-03-01,17,423,458,1.6,35,Thu
2018-03-01,18,317,460,1.4,33,Thu
2018-03-01,19,231,423,0.4,37,Thu
2018-03-01,20,246,317,-0.8,40,Thu
2018-03-01,21,212,231,-1.7,45,Thu
2018-03-01,22,190,246,-2.2,49,Thu
2018-03-01,23,190,212,-3,50,Thu
2018-03-02,0,156,190,-3.6,52,Fri
2018-03-02,1,108,190,-4,52,Fri
2018-03-02,2,71,156,-4.3,53,Fri
2018-03-02,3,49,108,-4.6,52,Fri
2018-03-02,4,47,71,-5.3,52,Fri
2018-03-02,5,65,49,-5.7,50,Fri
2018-03-02,6,135,47,-5.8,48,Fri
2018-03-02,7,401,65,-6.1,49,Fri
2018-03-02,8,617,135,-6.4,50,Fri
2018-03-02,9,343,401,-6.6,52,Fri
2018-03-02,10,274,617,-6.2,45,Fri
2018-03-02,11,343,343,-4.6,34,Fri
2018-03-02,12,388,274,-1.8,30,Fri
2018-03-02,13,375,343,0.1,30,Fri
2018-03-02,14,450,388,1.8,26,Fri
2018-03-02,15,463,375,2.3,22,Fri
2018-03-02,16,574,450,3.4,23,Fri
2018-03-02,17,631,463,4.3,22,Fri
2018-03-02,18,854,574,5.2,21,Fri
2018-03-02,19,568,631,4.3,21,Fri
2018-03-02,20,427,854,3.5,22,Fri
2018-03-02,21,396,568,2,26,Fri
2018-03-02,22,414,427,1.2,35,Fri
2018-03-02,23,284,396,1,34,Fri
2018-03-03,0,218,414,0.5,38,Sat
2018-03-03,1,229,284,0.3,38,Sat
2018-03-03,2,176,218,0.5,34,Sat
2018-03-03,3,149,229,0.6,36,Sat
2018-03-03,4,93,176,0.9,35,Sat
2018-03-03,5,55,149,0.8,38,Sat
2018-03-03,6,71,93,0.6,43,Sat
2018-03-03,7,159,55,0.8,39,Sat
2018-03-03,8,306,71,0.5,42,Sat
2018-03-03,9,329,159,0.1,43,Sat
2018-03-03,10,354,306,0.4,38,Sat
2018-03-03,11,431,329,2.2,30,Sat
2018-03-03,12,605,354,5.1,27,Sat
2018-03-03,13,771,431,8.1,21,Sat
2018-03-03,14,1025,605,10.7,16,Sat
2018-03-03,15,1238,771,12.2,14,Sat
2018-03-03,16,1285,1025,14.4,14,Sat
2018-03-03,17,1197,1238,16,14,Sat
2018-03-03,18,920,1285,15.8,15,Sat
2018-03-03,19,630,1197,15,22,Sat
2018-03-03,20,631,920,13.9,26,Sat
2018-03-03,21,588,630,12.7,32,Sat
2018-03-03,22,516,631,11.1,51,Sat
2018-03-03,23,215,588,10.3,52,Sat
2018-03-04,0,161,516,10.2,49,Sun
2018-03-04,1,118,215,9.4,74,Sun
2018-03-04,2,95,161,8.5,87,Sun
2018-03-04,3,90,118,8.3,91,Sun
2018-03-04,4,34,95,8.3,95,Sun
2018-03-04,5,15,90,8.5,96,Sun
2018-03-04,6,20,34,8.8,95,Sun
2018-03-04,7,23,15,8.8,96,Sun
2018-03-04,8,70,20,8.6,96,Sun
2018-03-04,9,157,23,8.4,97,Sun
2018-03-04,10,239,70,8.3,97,Sun
2018-03-04,11,273,157,8.8,97,Sun
2018-03-04,12,358,239,9.8,90,Sun
2018-03-04,13,429,273,10.1,88,Sun
2018-03-04,14,475,358,10.7,85,Sun
2018-03-04,15,468,429,10.8,84,Sun
2018-03-04,16,396,475,11.2,83,Sun
2018-03-04,17,492,468,11.7,81,Sun
2018-03-04,18,436,396,11.7,82,Sun
2018-03-04,19,289,492,11.8,82,Sun
2018-03-04,20,26,436,11.5,81,Sun
2018-03-04,21,7,289,11.2,81,Sun
2018-03-04,22,8,26,11.3,80,Sun
2018-03-04,23,9,7,10.6,89,Sun
2018-03-05,0,22,8,9.6,92,Mon
2018-03-05,1,23,9,8.7,91,Mon
2018-03-05,2,9,22,7.6,88,Mon
2018-03-05,3,2,23,7,88,Mon
2018-03-05,4,4,9,6.3,89,Mon
2018-03-05,5,22,2,5.7,92,Mon
2018-03-05,6,20,4,5.1,90,Mon
2018-03-05,7,85,22,4.7,89,Mon
2018-03-05,8,184,20,4.2,87,Mon
2018-03-05,9,211,85,3.8,87,Mon
2018-03-05,10,232,184,3.6,88,Mon
2018-03-05,11,322,211,3.7,85,Mon
2018-03-05,12,438,232,4.4,80,Mon
2018-03-05,13,465,322,6.1,66,Mon
2018-03-05,14,550,438,7.6,58,Mon
2018-03-05,15,637,465,8.3,51,Mon
2018-03-05,16,718,550,10,44,Mon
2018-03-05,17,865,637,10.3,43,Mon
2018-03-05,18,1155,718,11,39,Mon
2018-03-05,19,782,865,10,43,Mon
2018-03-05,20,578,1155,8.1,47,Mon
2018-03-05,21,533,782,5.8,53,Mon
2018-03-05,22,466,578,4.3,57,Mon
2018-03-05,23,274,533,3.1,59,Mon
2018-03-06,0,224,466,2.3,63,Tue
2018-03-06,1,188,274,1.9,60,Tue
2018-03-06,2,122,224,1.3,69,Tue
2018-03-06,3,82,188,0.8,67,Tue
2018-03-06,4,79,122,0.3,71,Tue
2018-03-06,5,80,82,0.1,71,Tue
2018-03-06,6,214,79,-0.5,75,Tue
2018-03-06,7,583,80,-0.9,78,Tue
2018-03-06,8,997,214,-1,77,Tue
2018-03-06,9,556,583,-1,78,Tue
2018-03-06,10,380,997,-0.7,76,Tue
2018-03-06,11,475,556,1.2,62,Tue
2018-03-06,12,504,380,3.7,51,Tue
2018-03-06,13,528,475,6.3,41,Tue
2018-03-06,14,567,504,8.5,34,Tue
2018-03-06,15,616,528,9.3,27,Tue
2018-03-06,16,680,567,9.2,27,Tue
2018-03-06,17,883,616,10.1,24,Tue
2018-03-06,18,1246,680,10.6,26,Tue
2018-03-06,19,833,883,10.2,27,Tue
2018-03-06,20,666,1246,8.7,28,Tue
2018-03-06,21,625,833,7.1,30,Tue
2018-03-06,22,514,666,6.1,31,Tue
2018-03-06,23,361,625,5.5,33,Tue
2018-03-07,0,289,514,4.5,40,Wed
2018-03-07,1,194,361,3.5,44,Wed
2018-03-07,2,134,289,2.8,45,Wed
2018-03-07,3,92,194,2.8,46,Wed
2018-03-07,4,49,134,2.6,50,Wed
2018-03-07,5,97,92,2.7,55,Wed
2018-03-07,6,232,49,2.6,61,Wed
2018-03-07,7,598,97,2.5,63,Wed
2018-03-07,8,1032,232,2.4,65,Wed
2018-03-07,9,566,598,2.2,65,Wed
2018-03-07,10,410,1032,2.6,63,Wed
2018-03-07,11,441,566,3.8,58,Wed
2018-03-07,12,550,410,5.2,52,Wed
2018-03-07,13,509,441,8,43,Wed
2018-03-07,14,505,550,9.6,39,Wed
2018-03-07,15,620,509,9.9,39,Wed
2018-03-07,16,646,505,9.8,38,Wed
2018-03-07,17,849,620,10.2,34,Wed
2018-03-07,18,1365,646,10.4,36,Wed
2018-03-07,19,799,849,10.4,37,Wed
2018-03-07,20,587,1365,9.6,42,Wed
2018-03-07,21,411,799,8.9,44,Wed
2018-03-07,22,147,587,8.5,46,Wed
2018-03-07,23,48,411,7.9,56,Wed
2018-03-08,0,49,147,7.2,60,Thu
2018-03-08,1,23,48,6,79,Thu
2018-03-08,2,19,49,5.2,83,Thu
2018-03-08,3,12,23,4.7,86,Thu
2018-03-08,4,8,19,4.2,88,Thu
2018-03-08,5,17,12,3.8,90,Thu
2018-03-08,6,32,8,3.3,90,Thu
2018-03-08,7,64,17,3.1,90,Thu
2018-03-08,8,88,32,3.1,89,Thu
2018-03-08,9,100,64,3,90,Thu
2018-03-08,10,165,88,3,94,Thu
2018-03-08,11,290,100,3.4,90,Thu
2018-03-08,12,375,165,3.6,88,Thu
2018-03-08,13,405,290,4.5,82,Thu
2018-03-08,14,452,375,5.6,72,Thu
2018-03-08,15,555,405,6.7,65,Thu
2018-03-08,16,594,452,7.7,62,Thu
2018-03-08,17,757,555,9.2,53,Thu
2018-03-08,18,1091,594,9.5,56,Thu
2018-03-08,19,683,757,7.5,64,Thu
2018-03-08,20,586,1091,5.9,68,Thu
2018-03-08,21,533,683,4.5,72,Thu
2018-03-08,22,498,586,3.3,74,Thu
2018-03-08,23,315,533,3.1,74,Thu
2018-03-09,0,272,498,2.8,74,Fri
2018-03-09,1,228,315,2.8,73,Fri
2018-03-09,2,155,272,3,72,Fri
2018-03-09,3,105,228,2.8,73,Fri
2018-03-09,4,66,155,2.8,74,Fri
2018-03-09,5,88,105,2.7,75,Fri
2018-03-09,6,195,66,2.5,76,Fri
2018-03-09,7,574,88,2.5,76,Fri
2018-03-09,8,1041,195,2.5,71,Fri
2018-03-09,9,570,574,1.6,76,Fri
2018-03-09,10,361,1041,1.8,67,Fri
2018-03-09,11,444,570,3.5,60,Fri
2018-03-09,12,510,361,4.8,54,Fri
2018-03-09,13,509,444,5.9,51,Fri
2018-03-09,14,542,510,6.8,51,Fri
2018-03-09,15,611,509,7.5,44,Fri
2018-03-09,16,686,542,8,42,Fri
2018-03-09,17,834,611,7.7,51,Fri
2018-03-09,18,1231,686,9.6,38,Fri
2018-03-09,19,718,834,8.9,46,Fri
2018-03-09,20,535,1231,7,55,Fri
2018-03-09,21,537,718,5.4,60,Fri
2018-03-09,22,521,535,4.3,67,Fri
2018-03-09,23,309,537,3.5,69,Fri
2018-03-10,0,328,521,2.9,69,Sat
2018-03-10,1,305,309,2.5,72,Sat
2018-03-10,2,241,328,2.1,74,Sat
2018-03-10,3,139,305,2,75,Sat
2018-03-10,4,91,241,1.6,79,Sat
2018-03-10,5,79,139,1.3,80,Sat
2018-03-10,6,74,91,0.9,81,Sat
2018-03-10,7,208,79,0.8,80,Sat
2018-03-10,8,340,74,1.1,78,Sat
2018-03-10,9,381,208,0.9,78,Sat
2018-03-10,10,416,340,1.5,73,Sat
2018-03-10,11,497,381,2.7,71,Sat
2018-03-10,12,650,416,3.5,65,Sat
2018-03-10,13,757,497,5.7,58,Sat
2018-03-10,14,906,650,7.1,50,Sat
2018-03-10,15,931,757,8.2,42,Sat
2018-03-10,16,972,906,9.2,38,Sat
2018-03-10,17,829,931,8.1,36,Sat
2018-03-10,18,664,972,8.3,37,Sat
2018-03-10,19,573,829,7.7,46,Sat
2018-03-10,20,447,664,6.2,61,Sat
2018-03-10,21,470,573,5.3,67,Sat
2018-03-10,22,421,447,5.2,69,Sat
2018-03-10,23,345,470,5,73,Sat
2018-03-11,0,376,421,5,75,Sun
2018-03-11,1,222,345,5.1,75,Sun
2018-03-11,2,171,376,5.1,77,Sun
2018-03-11,3,115,222,4.8,80,Sun
2018-03-11,4,80,171,4.7,78,Sun
2018-03-11,5,45,115,4.4,80,Sun
2018-03-11,6,63,80,4.2,81,Sun
2018-03-11,7,119,45,3.9,85,Sun
2018-03-11,8,212,63,3.4,85,Sun
2018-03-11,9,289,119,2.9,84,Sun
2018-03-11,10,394,212,2.8,82,Sun
2018-03-11,11,425,289,3.9,77,Sun
2018-03-11,12,666,394,5.9,69,Sun
2018-03-11,13,843,425,7.6,54,Sun
2018-03-11,14,1154,666,9.2,40,Sun
2018-03-11,15,1294,843,10.3,31,Sun
2018-03-11,16,1205,1154,11.6,20,Sun
2018-03-11,17,1028,1294,11.9,26,Sun
2018-03-11,18,776,1205,11.9,25,Sun
2018-03-11,19,596,1028,11.1,25,Sun
2018-03-11,20,530,776,9.4,22,Sun
2018-03-11,21,533,596,7.8,28,Sun
2018-03-11,22,419,530,6.7,32,Sun
2018-03-11,23,288,533,5.7,34,Sun
2018-03-12,0,222,419,5.3,31,Mon
2018-03-12,1,163,288,4.2,34,Mon
2018-03-12,2,95,222,3.5,46,Mon
2018-03-12,3,60,163,2.9,51,Mon
2018-03-12,4,47,95,2.7,46,Mon
2018-03-12,5,106,60,2.3,48,Mon
2018-03-12,6,261,47,2.8,52,Mon
2018-03-12,7,662,106,3.3,53,Mon
2018-03-12,8,1066,261,2.8,57,Mon
2018-03-12,9,604,662,3,53,Mon
2018-03-12,10,406,1066,3.8,47,Mon
2018-03-12,11,463,604,4.8,43,Mon
2018-03-12,12,581,406,6.6,40,Mon
2018-03-12,13,588,463,9.2,33,Mon
2018-03-12,14,603,581,11.7,32,Mon
2018-03-12,15,694,588,13.6,34,Mon
2018-03-12,16,752,603,14.9,34,Mon
2018-03-12,17,931,694,15.3,32,Mon
2018-03-12,18,1425,752,14.5,34,Mon
2018-03-12,19,946,931,13.7,38,Mon
2018-03-12,20,801,1425,12.2,43,Mon
2018-03-12,21,771,946,10.6,47,Mon
2018-03-12,22,695,801,9.4,50,Mon
2018-03-12,23,397,771,8.7,49,Mon
2018-03-13,0,309,695,7.8,49,Tue
2018-03-13,1,231,397,6.8,56,Tue
2018-03-13,2,161,309,6.4,62,Tue
2018-03-13,3,103,231,5.9,65,Tue
2018-03-13,4,88,161,5.4,66,Tue
2018-03-13,5,97,103,5.5,62,Tue
2018-03-13,6,252,88,6.2,59,Tue
2018-03-13,7,668,97,6.8,56,Tue
2018-03-13,8,1215,252,7,58,Tue
2018-03-13,9,616,668,7.2,56,Tue
2018-03-13,10,428,1215,8,48,Tue
2018-03-13,11,571,616,9.4,44,Tue
2018-03-13,12,626,428,10.9,40,Tue
2018-03-13,13,678,571,12.6,49,Tue
2018-03-13,14,705,626,15.5,47,Tue
2018-03-13,15,815,678,17.1,42,Tue
2018-03-13,16,890,705,18.3,43,Tue
2018-03-13,17,1085,815,18.6,47,Tue
2018-03-13,18,1749,890,17.6,53,Tue
2018-03-13,19,1224,1085,16.9,62,Tue
2018-03-13,20,986,1749,15.7,68,Tue
2018-03-13,21,982,1224,14.1,77,Tue
2018-03-13,22,912,986,13.9,77,Tue
2018-03-13,23,572,982,13.7,79,Tue
2018-03-14,0,412,912,13.5,81,Wed
2018-03-14,1,309,572,13.4,81,Wed
2018-03-14,2,226,412,13.6,79,Wed
2018-03-14,3,142,309,13.7,73,Wed
2018-03-14,4,82,226,13.8,70,Wed
2018-03-14,5,123,142,14,67,Wed
2018-03-14,6,290,82,14,70,Wed
2018-03-14,7,786,123,14.1,69,Wed
2018-03-14,8,1371,290,14.1,69,Wed
2018-03-14,9,761,786,14.1,69,Wed
2018-03-14,10,552,1371,14.2,67,Wed
2018-03-14,11,643,761,14.6,62,Wed
2018-03-14,12,813,552,15.7,58,Wed
2018-03-14,13,789,643,17.5,55,Wed
2018-03-14,14,878,813,19.9,44,Wed
2018-03-14,15,1025,789,20.9,44,Wed
2018-03-14,16,1049,878,21.1,42,Wed
2018-03-14,17,1325,1025,21.7,39,Wed
2018-03-14,18,2100,1049,21.7,41,Wed
2018-03-14,19,1478,1325,20.5,49,Wed
2018-03-14,20,1275,2100,19.2,53,Wed
2018-03-14,21,1181,1478,17.9,54,Wed
2018-03-14,22,983,1275,17.2,60,Wed
2018-03-14,23,587,1181,16.8,67,Wed
2018-03-15,0,466,983,16.2,71,Thu
2018-03-15,1,355,587,16.1,69,Thu
2018-03-15,2,203,466,16,69,Thu
2018-03-15,3,51,355,16.3,68,Thu
2018-03-15,4,9,203,16.5,68,Thu
2018-03-15,5,8,51,16.5,69,Thu
2018-03-15,6,10,9,15.1,86,Thu
2018-03-15,7,15,8,14.5,94,Thu
2018-03-15,8,39,10,14.4,96,Thu
2018-03-15,9,32,15,14.3,97,Thu
2018-03-15,10,27,39,14.1,97,Thu
2018-03-15,11,65,32,14.1,98,Thu
2018-03-15,12,204,27,14.2,98,Thu
2018-03-15,13,269,65,13.9,98,Thu
2018-03-15,14,289,204,13.3,97,Thu
2018-03-15,15,329,269,12.7,97,Thu
2018-03-15,16,214,289,12.1,97,Thu
2018-03-15,17,411,329,11.6,97,Thu
2018-03-15,18,676,214,10.7,98,Thu
2018-03-15,19,606,411,10.9,98,Thu
2018-03-15,20,533,676,10.4,98,Thu
2018-03-15,21,567,606,10.4,98,Thu
2018-03-15,22,506,533,10.5,97,Thu
2018-03-15,23,343,567,10.4,96,Thu
2018-03-16,0,287,506,9.8,90,Fri
2018-03-16,1,278,343,9.3,90,Fri
2018-03-16,2,178,287,8.4,86,Fri
2018-03-16,3,102,278,7.2,83,Fri
2018-03-16,4,85,178,6.7,72,Fri
2018-03-16,5,85,102,6.1,67,Fri
2018-03-16,6,222,85,5.7,62,Fri
2018-03-16,7,652,85,5.2,60,Fri
2018-03-16,8,1176,222,4.4,61,Fri
2018-03-16,9,683,652,3.7,59,Fri
2018-03-16,10,507,1176,3.8,56,Fri
2018-03-16,11,557,683,5.2,51,Fri
2018-03-16,12,705,507,6.7,46,Fri
2018-03-16,13,715,557,8.2,45,Fri
2018-03-16,14,772,705,9.4,40,Fri
2018-03-16,15,923,715,10.4,38,Fri
2018-03-16,16,976,772,11,36,Fri
2018-03-16,17,1160,923,11.9,32,Fri
2018-03-16,18,1641,976,11.6,31,Fri
2018-03-16,19,974,1160,11.2,30,Fri
2018-03-16,20,774,1641,10,33,Fri
2018-03-16,21,710,974,8.1,36,Fri
2018-03-16,22,660,774,6.7,41,Fri
2018-03-16,23,455,710,5.8,43,Fri
2018-03-17,0,414,660,4.9,46,Sat
2018-03-17,1,366,455,4.2,47,Sat
2018-03-17,2,268,414,3.7,48,Sat
2018-03-17,3,157,366,3,52,Sat
2018-03-17,4,103,268,2.3,56,Sat
2018-03-17,5,60,157,1.8,59,Sat
2018-03-17,6,109,103,1.3,61,Sat
2018-03-17,7,193,60,1,62,Sat
2018-03-17,8,384,109,0.8,63,Sat
2018-03-17,9,520,193,0.5,64,Sat
2018-03-17,10,561,384,1.3,57,Sat
2018-03-17,11,742,520,3.4,49,Sat
2018-03-17,12,933,561,6,43,Sat
2018-03-17,13,1111,742,8,39,Sat
2018-03-17,14,1294,933,10,38,Sat
2018-03-17,15,1514,1111,10.9,32,Sat
2018-03-17,16,1440,1294,12.1,29,Sat
2018-03-17,17,1272,1514,13.2,23,Sat
2018-03-17,18,934,1440,13.7,28,Sat
2018-03-17,19,718,1272,12.1,34,Sat
2018-03-17,20,688,934,10.6,42,Sat
2018-03-17,21,624,718,8.8,49,Sat
2018-03-17,22,562,688,7.9,54,Sat
2018-03-17,23,422,624,7.4,54,Sat
2018-03-18,0,407,562,7,55,Sun
2018-03-18,1,309,422,6.4,59,Sun
2018-03-18,2,226,407,5.9,56,Sun
2018-03-18,3,174,309,5.7,55,Sun
2018-03-18,4,106,226,5.5,56,Sun
2018-03-18,5,67,174,5.5,57,Sun
2018-03-18,6,73,106,5.6,55,Sun
2018-03-18,7,152,67,5.6,55,Sun
2018-03-18,8,293,73,5.7,54,Sun
2018-03-18,9,398,152,5.5,58,Sun
2018-03-18,10,460,293,5.9,58,Sun
2018-03-18,11,587,398,6.3,53,Sun
2018-03-18,12,751,460,7.2,53,Sun
2018-03-18,13,881,587,8.5,49,Sun
2018-03-18,14,993,751,9.8,46,Sun
2018-03-18,15,1128,881,10.6,43,Sun
2018-03-18,16,1059,993,11,41,Sun
2018-03-18,17,603,1128,12,37,Sun
2018-03-18,18,365,1059,12.3,30,Sun
2018-03-18,19,237,603,11.1,42,Sun
2018-03-18,20,146,365,10.4,47,Sun
2018-03-18,21,71,237,10,53,Sun
2018-03-18,22,70,146,9.2,66,Sun
2018-03-18,23,53,71,8.8,72,Sun
2018-03-19,0,67,70,8.1,76,Mon
2018-03-19,1,38,53,7.4,80,Mon
2018-03-19,2,28,67,7,81,Mon
2018-03-19,3,12,38,6.7,84,Mon
2018-03-19,4,9,28,6.6,86,Mon
2018-03-19,5,27,12,6.5,88,Mon
2018-03-19,6,91,9,6.3,90,Mon
2018-03-19,7,370,27,6.2,89,Mon
2018-03-19,8,592,91,6.5,88,Mon
2018-03-19,9,387,370,6.5,88,Mon
2018-03-19,10,292,592,7.3,84,Mon
2018-03-19,11,393,387,8.2,81,Mon
2018-03-19,12,403,292,9.1,77,Mon
2018-03-19,13,387,393,10.2,65,Mon
2018-03-19,14,326,403,10.2,58,Mon
2018-03-19,15,263,387,10.1,61,Mon
2018-03-19,16,271,326,10.1,59,Mon
2018-03-19,17,605,263,9.8,57,Mon
2018-03-19,18,1200,271,8.9,63,Mon
2018-03-19,19,818,605,8.5,59,Mon
2018-03-19,20,711,1200,8.6,55,Mon
2018-03-19,21,731,818,8.4,51,Mon
2018-03-19,22,565,711,8.3,47,Mon
2018-03-19,23,382,731,8,47,Mon
2018-03-20,0,297,565,7.6,48,Tue
2018-03-20,1,243,382,6.9,44,Tue
2018-03-20,2,165,297,6.3,42,Tue
2018-03-20,3,95,243,5.5,42,Tue
2018-03-20,4,69,165,5.1,44,Tue
2018-03-20,5,92,95,4.7,44,Tue
2018-03-20,6,235,69,4.4,44,Tue
2018-03-20,7,677,92,4.1,42,Tue
2018-03-20,8,1212,235,3.9,43,Tue
2018-03-20,9,661,677,3.8,44,Tue
2018-03-20,10,418,1212,4.3,43,Tue
2018-03-20,11,488,661,5.7,38,Tue
2018-03-20,12,522,418,7.4,35,Tue
2018-03-20,13,516,488,8.4,34,Tue
2018-03-20,14,478,522,9,33,Tue
2018-03-20,15,492,516,8,37,Tue
2018-03-20,16,518,478,7.3,38,Tue
2018-03-20,17,719,492,6.5,39,Tue
2018-03-20,18,1111,518,5.6,42,Tue
2018-03-20,19,716,719,4.9,43,Tue
2018-03-20,20,543,1111,4.1,43,Tue
2018-03-20,21,494,716,3.2,45,Tue
2018-03-20,22,460,543,2.7,45,Tue
2018-03-20,23,294,494,2.3,40,Tue
2018-03-21,0,240,460,2,37,Wed
2018-03-21,1,223,294,1.8,37,Wed
2018-03-21,2,147,240,1.6,39,Wed
2018-03-21,3,82,223,1.5,40,Wed
2018-03-21,4,70,147,1.4,40,Wed
2018-03-21,5,80,82,1.3,40,Wed
2018-03-21,6,209,70,1.3,39,Wed
2018-03-21,7,605,80,1.3,40,Wed
2018-03-21,8,1097,209,1.4,42,Wed
2018-03-21,9,614,605,1.4,43,Wed
2018-03-21,10,374,1097,1.6,42,Wed
2018-03-21,11,339,614,2.5,40,Wed
2018-03-21,12,333,374,3.6,37,Wed
2018-03-21,13,196,339,4.8,35,Wed
2018-03-21,14,117,333,4.8,51,Wed
2018-03-21,15,184,196,4,64,Wed
2018-03-21,16,241,117,1.9,89,Wed
2018-03-21,17,319,184,2.2,85,Wed
2018-03-21,18,615,241,2.4,79,Wed
2018-03-21,19,402,319,2.5,78,Wed
2018-03-21,20,120,615,2,77,Wed
2018-03-21,21,231,402,2,81,Wed
2018-03-21,22,320,120,1.7,85,Wed
2018-03-21,23,226,231,1.2,92,Wed
2018-03-22,0,243,320,1.2,87,Thu
2018-03-22,1,247,226,1.5,86,Thu
2018-03-22,2,173,243,1.6,86,Thu
2018-03-22,3,107,247,1.6,85,Thu
2018-03-22,4,75,173,1.5,86,Thu
2018-03-22,5,81,107,1.3,87,Thu
2018-03-22,6,212,75,1.3,87,Thu
2018-03-22,7,600,81,1.1,88,Thu
2018-03-22,8,1174,212,0.8,88,Thu
2018-03-22,9,653,600,0.6,85,Thu
2018-03-22,10,446,1174,1.1,79,Thu
2018-03-22,11,565,653,2.5,67,Thu
2018-03-22,12,668,446,4.9,56,Thu
2018-03-22,13,648,565,6.9,46,Thu
2018-03-22,14,674,668,8.3,36,Thu
2018-03-22,15,758,648,9.9,29,Thu
2018-03-22,16,752,674,11.4,30,Thu
2018-03-22,17,999,758,10.7,34,Thu
2018-03-22,18,1495,752,10.3,34,Thu
2018-03-22,19,923,999,9.6,38,Thu
2018-03-22,20,739,1495,7.9,46,Thu
2018-03-22,21,726,923,6.2,54,Thu
2018-03-22,22,621,739,5.1,56,Thu
2018-03-22,23,428,726,4.5,62,Thu
2018-03-23,0,335,621,3.9,66,Fri
2018-03-23,1,283,428,3.4,69,Fri
2018-03-23,2,216,335,2.9,72,Fri
2018-03-23,3,128,283,2.5,75,Fri
2018-03-23,4,92,216,2.2,80,Fri
2018-03-23,5,95,128,1.9,81,Fri
2018-03-23,6,243,92,2,80,Fri
2018-03-23,7,661,95,2.2,79,Fri
2018-03-23,8,1216,243,2.3,80,Fri
2018-03-23,9,664,661,2.5,79,Fri
2018-03-23,10,461,1216,2.6,77,Fri
2018-03-23,11,584,664,3.3,72,Fri
2018-03-23,12,690,461,5.4,64,Fri
2018-03-23,13,682,584,7.1,50,Fri
2018-03-23,14,758,690,9.3,37,Fri
2018-03-23,15,849,682,10.9,36,Fri
2018-03-23,16,901,758,12.4,33,Fri
2018-03-23,17,1108,849,12.1,30,Fri
2018-03-23,18,1611,901,12.2,24,Fri
2018-03-23,19,932,1108,11.2,27,Fri
2018-03-23,20,724,1611,9.7,36,Fri
2018-03-23,21,676,932,8.3,48,Fri
2018-03-23,22,638,724,6.7,48,Fri
